Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,281872,-,-,-,51.09,-114.06,-7,1072,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2018,1,1,0,30,-26.400000000000002,1.26,0.013000000000000001,0.64,0,0,0,0,0,-30,0,0,0,0,0.397,71.62,151.84,0.88,0.8,898,0.1,341,1.2000000000000002,0.0000,0.0000
2018,1,1,1,30,-25.900000000000002,1.25,0.013000000000000001,0.64,0,0,0,0,0,-29.5,0,0,0,0,0.395,71.85000000000001,150.26,0.88,0.8,898,0.1,328,1.3,0.0000,0.0000
2018,1,1,2,30,-25.200000000000003,1.24,0.013000000000000001,0.64,0,0,0,0,0,-28.8,0,0,0,0,0.394,71.56,144.74,0.87,0.8,899,0.1,318,1.5,0.0000,0.0000
2018,1,1,3,30,-24.400000000000002,1.22,0.012,0.64,0,0,0,0,0,-28,0,0,0,0,0.394,72.13,136.87,0.87,0.8,898,0.1,311,1.6,0.0000,0.0000
2018,1,1,4,30,-23.8,1.2,0.012,0.64,0,0,0,0,0,-27.3,0,0,0,0,0.391,72.91,127.88000000000001,0.86,0.8,898,0.1,302,1.6,0.0000,0.0000
2018,1,1,5,30,-23.1,1.18,0.011,0.64,0,0,0,0,0,-26.8,0,0,0,0,0.386,71.60000000000001,118.5,0.86,0.8,898,0.1,287,1.7000000000000002,0.0000,0.0000
2018,1,1,6,30,-22.3,1.1300000000000001,0.011,0.64,0,0,0,0,0,-26.1,0,0,0,0,0.379,71.05,109.18,0.86,0.8,898,0.1,275,1.7000000000000002,0.0000,0.0000
2018,1,1,7,30,-21.900000000000002,1.08,0.011,0.64,0,0,0,0,0,-25.3,0,0,0,0,0.374,74.04,100.26,0.86,0.8,898,0.1,266,1.8,0.0000,0.0000
2018,1,1,8,30,-21.3,1.04,0.012,0.64,0,0,0,0,0,-25.1,0,0,0,0,0.37,71.29,92.08,0.87,0.8,898,0.1,258,1.9000000000000001,0.0000,0.0000
2018,1,1,9,30,-19.5,1,0.012,0.64,23,618,79,0,0,-24.400000000000002,23,618,0,79,0.365,65.31,84.83,0.87,0.8,897,0.1,253,2.1,0.0000,0.0000
2018,1,1,10,30,-16.3,0.97,0.012,0.64,35,805,185,0,0,-21.6,35,805,0,185,0.36,63.870000000000005,79.29,0.87,0.8,897,0.1,247,2.3000000000000003,8.8188,6.7262
2018,1,1,11,30,-13.100000000000001,0.9500000000000001,0.012,0.64,42,882,262,0,0,-17.8,42,882,0,262,0.354,67.64,75.57000000000001,0.87,0.8,896,0.1,241,2.5,12.7496,9.7880
2018,1,1,12,30,-10.8,0.9500000000000001,0.012,0.64,45,908,295,0,0,-14.600000000000001,45,908,0,295,0.35000000000000003,73.82000000000001,74.02,0.88,0.8,895,0.1,235,2.6,14.5527,11.2029
2018,1,1,13,30,-9.700000000000001,0.9500000000000001,0.013000000000000001,0.64,45,894,279,7,8,-12.3,148,331,100,235,0.34800000000000003,81.07000000000001,74.8,0.88,0.8,895,0.1,238,2.6,11.5117,8.8499
2018,1,1,14,30,-9.5,0.98,0.013000000000000001,0.64,40,837,216,7,8,-11.3,128,231,100,177,0.34800000000000003,86.94,77.83,0.89,0.8,895,0.1,249,2.4000000000000004,8.4778,6.4814
2018,1,1,15,30,-10,1.02,0.014,0.64,30,695,117,7,4,-11.4,37,0,100,37,0.35000000000000003,89.46000000000001,82.81,0.9,0.8,895,0.1,262,2.6,0.0000,0.0000
2018,1,1,16,30,-10.600000000000001,1.06,0.014,0.64,0,0,0,7,8,-12.3,0,0,100,0,0.352,87.11,89.16,0.9,0.8,895,0.1,270,2.9000000000000004,0.0000,0.0000
2018,1,1,17,30,-10.9,1.06,0.014,0.64,0,0,0,0,8,-13.200000000000001,0,0,0,0,0.354,82.88,97.42,0.9,0.8,895,0.2,274,3.4000000000000004,0.0000,0.0000
2018,1,1,18,30,-10.9,1.08,0.014,0.64,0,0,0,0,8,-13.600000000000001,0,0,0,0,0.354,80.32000000000001,106.13,0.9,0.8,895,0.30000000000000004,279,3.7,0.0000,0.0000
2018,1,1,19,30,-10.5,1.12,0.018000000000000002,0.64,0,0,0,0,8,-13.9,0,0,0,0,0.35100000000000003,76.27,115.35000000000001,0.92,0.8,895,0.5,281,3.5,0.0000,0.0000
2018,1,1,20,30,-9.600000000000001,1.1300000000000001,0.024,0.64,0,0,0,0,8,-13.5,0,0,0,0,0.34800000000000003,72.93,124.75,0.93,0.8,895,0.6000000000000001,280,3.1,0.0000,0.0000
2018,1,1,21,30,-8.6,1.1,0.026000000000000002,0.64,0,0,0,0,8,-12.600000000000001,0,0,0,0,0.34500000000000003,72.95,133.92000000000002,0.93,0.8,896,0.7000000000000001,278,2.9000000000000004,0.0000,0.0000
2018,1,1,22,30,-7.800000000000001,1.1,0.026000000000000002,0.64,0,0,0,0,8,-11.5,0,0,0,0,0.342,74.71000000000001,142.25,0.93,0.8,896,0.7000000000000001,278,2.7,0.0000,0.0000
2018,1,1,23,30,-7.4,1.16,0.027,0.64,0,0,0,0,8,-10.600000000000001,0,0,0,0,0.34,77.93,148.71,0.92,0.8,896,0.8,281,2.4000000000000004,0.0000,0.0000
2018,1,2,0,30,-7.4,1.29,0.033,0.64,0,0,0,0,8,-10.4,0,0,0,0,0.336,79.28,151.75,0.92,0.8,896,0.9,283,2.1,0.0000,0.0000
2018,1,2,1,30,-7.300000000000001,1.43,0.047,0.64,0,0,0,0,8,-10.4,0,0,0,0,0.334,78.32000000000001,150.21,0.91,0.8,897,0.9,280,2.1,0.0000,0.0000
2018,1,2,2,30,-7.1000000000000005,1.53,0.059000000000000004,0.64,0,0,0,0,8,-10.100000000000001,0,0,0,0,0.333,78.98,144.71,0.91,0.8,897,0.9,279,2.2,0.0000,0.0000
2018,1,2,3,30,-6.800000000000001,1.59,0.065,0.64,0,0,0,0,8,-9.8,0,0,0,0,0.332,79.42,136.87,0.9,0.8,897,0.9,283,2.2,0.0000,0.0000
2018,1,2,4,30,-6.5,1.59,0.064,0.64,0,0,0,0,8,-9.4,0,0,0,0,0.331,79.60000000000001,127.89,0.91,0.8,898,0.9,289,2.2,0.0000,0.0000
2018,1,2,5,30,-6.1000000000000005,1.57,0.062,0.64,0,0,0,0,8,-9,0,0,0,0,0.33,79.94,118.51,0.91,0.8,898,0.9,294,2.2,0.0000,0.0000
2018,1,2,6,30,-5.6000000000000005,1.52,0.064,0.64,0,0,0,0,0,-8.5,0,0,0,0,0.329,80.24,109.19,0.91,0.8,898,1,298,2,0.0000,0.0000
2018,1,2,7,30,-5.300000000000001,1.45,0.065,0.64,0,0,0,0,0,-7.9,0,0,0,0,0.328,81.81,100.26,0.92,0.8,899,1,300,1.8,0.0000,0.0000
2018,1,2,8,30,-5,1.43,0.061,0.64,0,0,0,0,0,-7.800000000000001,0,0,0,0,0.328,80.7,92.07000000000001,0.92,0.8,899,1,295,1.8,0.0000,0.0000
2018,1,2,9,30,-4,1.44,0.055,0.64,30,412,67,0,0,-7.2,30,412,0,67,0.327,78.39,84.81,0.91,0.8,899,0.9,286,2.2,0.0000,0.0000
2018,1,2,10,30,-2.4000000000000004,1.45,0.052000000000000005,0.64,48,625,165,0,0,-5.4,48,625,0,165,0.327,79.77,79.25,0.91,0.8,899,0.9,280,2.6,7.8658,5.9997
2018,1,2,11,30,-1.2000000000000002,1.46,0.049,0.64,57,720,237,0,0,-3.6,57,720,0,237,0.326,83.43,75.51,0.91,0.8,899,0.9,277,2.7,11.5388,8.8594
2018,1,2,12,30,-0.4,1.43,0.045,0.64,60,763,271,0,0,-2.3000000000000003,60,763,0,271,0.325,87.13,73.94,0.91,0.8,899,0.8,273,2.4000000000000004,13.3786,10.3004
2018,1,2,13,30,-0.1,1.3900000000000001,0.04,0.64,56,758,256,0,0,-1.5,56,758,0,256,0.324,90.57000000000001,74.7,0.9,0.8,898,0.8,268,1.9000000000000001,12.5515,9.6510
2018,1,2,14,30,-0.2,1.34,0.035,0.64,48,710,199,0,0,-1,48,710,0,199,0.323,94.4,77.71000000000001,0.9,0.8,898,0.7000000000000001,265,1.5,9.5376,7.2932
2018,1,2,15,30,-1,1.3,0.031,0.64,33,571,106,0,0,-1.5,33,571,0,106,0.32,96.52,82.69,0.9,0.8,897,0.7000000000000001,266,1.5,0.0000,0.0000
2018,1,2,16,30,-2.4000000000000004,1.27,0.03,0.64,0,0,0,0,0,-2.7,0,0,0,0,0.317,98.12,89.05,0.9,0.8,897,0.7000000000000001,269,1.6,0.0000,0.0000
2018,1,2,17,30,-3.7,1.24,0.031,0.64,0,0,0,0,0,-4.3,0,0,0,0,0.312,95.37,97.28,0.91,0.74,897,0.7000000000000001,274,1.7000000000000002,0.0000,0.0000
2018,1,2,18,30,-4.4,1.22,0.032,0.64,0,0,0,0,0,-5.4,0,0,0,0,0.31,92.62,105.99000000000001,0.91,0.74,897,0.7000000000000001,279,1.7000000000000002,0.0000,0.0000
2018,1,2,19,30,-4.6000000000000005,1.23,0.034,0.64,0,0,0,0,8,-5.9,0,0,0,0,0.307,90.64,115.21000000000001,0.92,0.74,897,0.7000000000000001,283,1.8,0.0000,0.0000
2018,1,2,20,30,-4.6000000000000005,1.25,0.037,0.64,0,0,0,0,8,-6.1000000000000005,0,0,0,0,0.303,89.58,124.61,0.92,0.74,897,0.7000000000000001,284,1.7000000000000002,0.0000,0.0000
2018,1,2,21,30,-4.5,1.26,0.039,0.64,0,0,0,0,8,-6.2,0,0,0,0,0.301,88.17,133.78,0.92,0.74,896,0.7000000000000001,285,1.7000000000000002,0.0000,0.0000
2018,1,2,22,30,-4.1000000000000005,1.26,0.039,0.64,0,0,0,0,8,-6.1000000000000005,0,0,0,0,0.301,85.91,142.12,0.92,0.74,895,0.7000000000000001,288,1.6,0.0000,0.0000
2018,1,2,23,30,-3.4000000000000004,1.25,0.039,0.64,0,0,0,0,8,-5.6000000000000005,0,0,0,0,0.302,84.87,148.59,0.92,0.74,895,0.7000000000000001,289,1.6,0.0000,0.0000
2018,1,3,0,30,-2.7,1.23,0.039,0.64,0,0,0,0,8,-4.800000000000001,0,0,0,0,0.302,85.25,151.65,0.92,0.74,895,0.8,287,1.6,0.0000,0.0000
2018,1,3,1,30,-2.2,1.21,0.038,0.64,0,0,0,0,8,-4.2,0,0,0,0,0.301,86.13,150.14000000000001,0.92,0.74,894,0.8,283,1.7000000000000002,0.0000,0.0000
2018,1,3,2,30,-2.1,1.2,0.036000000000000004,0.64,0,0,0,0,8,-3.8000000000000003,0,0,0,0,0.301,88.09,144.69,0.92,0.74,894,0.8,280,1.8,0.0000,0.0000
2018,1,3,3,30,-2.4000000000000004,1.21,0.033,0.64,0,0,0,0,8,-3.8000000000000003,0,0,0,0,0.3,90.25,136.86,0.92,0.74,894,0.8,279,2,0.0000,0.0000
2018,1,3,4,30,-3,1.23,0.029,0.64,0,0,0,0,8,-4.3,0,0,0,0,0.298,91.04,127.89,0.91,0.74,893,0.7000000000000001,279,2.2,0.0000,0.0000
2018,1,3,5,30,-3.7,1.25,0.025,0.64,0,0,0,0,4,-5.1000000000000005,0,0,0,0,0.295,90.2,118.51,0.9,0.74,893,0.7000000000000001,280,2.5,0.0000,0.0000
2018,1,3,6,30,-4.1000000000000005,1.27,0.023,0.64,0,0,0,0,4,-5.800000000000001,0,0,0,0,0.293,88,109.18,0.89,0.74,893,0.7000000000000001,280,2.7,0.0000,0.0000
2018,1,3,7,30,-4.2,1.3,0.023,0.64,0,0,0,0,4,-6.2,0,0,0,0,0.292,86.06,100.25,0.89,0.74,893,0.7000000000000001,282,2.9000000000000004,0.0000,0.0000
2018,1,3,8,30,-4.1000000000000005,1.34,0.024,0.64,0,0,0,0,0,-6.4,0,0,0,0,0.29,83.85000000000001,92.05,0.89,0.74,893,0.7000000000000001,283,2.9000000000000004,0.0000,0.0000
2018,1,3,9,30,-3.1,1.3900000000000001,0.025,0.64,26,503,72,7,4,-6.1000000000000005,32,0,100,32,0.28700000000000003,80.06,84.78,0.89,0.74,893,0.7000000000000001,284,2.9000000000000004,0.0000,0.0000
2018,1,3,10,30,-1.4000000000000001,1.42,0.025,0.64,41,700,172,0,0,-4.4,41,700,0,172,0.28600000000000003,80.03,79.2,0.89,0.74,894,0.7000000000000001,288,2.7,8.2000,6.2550
2018,1,3,11,30,0,1.44,0.026000000000000002,0.64,50,781,246,0,0,-2.5,50,781,0,246,0.28500000000000003,83.43,75.43,0.89,0.74,894,0.7000000000000001,293,2.3000000000000003,11.9850,9.2034
2018,1,3,12,30,0.6000000000000001,1.46,0.027,0.64,53,808,278,0,0,-1.3,53,808,0,278,0.28500000000000003,87.22,73.84,0.89,0.74,894,0.7000000000000001,296,1.9000000000000001,13.7367,10.5780
2018,1,3,13,30,0.9,1.46,0.027,0.64,52,795,263,0,0,-0.7000000000000001,52,795,0,263,0.28600000000000003,89.33,74.59,0.89,0.74,893,0.7000000000000001,295,1.6,12.9074,9.9266
2018,1,3,14,30,0.9,1.46,0.027,0.64,45,735,203,0,0,-0.4,45,735,0,203,0.28600000000000003,90.86,77.59,0.89,0.74,893,0.7000000000000001,291,1.6,9.7358,7.4464
2018,1,3,15,30,0.4,1.45,0.028,0.64,34,589,110,0,0,-0.5,34,589,0,110,0.28800000000000003,94.01,82.56,0.89,0.74,893,0.7000000000000001,285,1.7000000000000002,0.0000,0.0000
2018,1,3,16,30,-1.2000000000000002,1.44,0.028,0.64,11,229,15,0,0,-1.4000000000000001,11,229,0,15,0.291,98.44,88.93,0.89,0.74,893,0.7000000000000001,281,1.7000000000000002,0.0000,0.0000
2018,1,3,17,30,-3,1.44,0.027,0.64,0,0,0,0,0,-3.8000000000000003,0,0,0,0,0.294,93.96000000000001,97.14,0.89,0.79,893,0.7000000000000001,279,1.7000000000000002,0.0000,0.0000
2018,1,3,18,30,-4.1000000000000005,1.44,0.026000000000000002,0.64,0,0,0,0,0,-5.4,0,0,0,0,0.296,90.91,105.84,0.89,0.79,893,0.7000000000000001,279,1.7000000000000002,0.0000,0.0000
2018,1,3,19,30,-4.7,1.44,0.026000000000000002,0.64,0,0,0,0,0,-6.300000000000001,0,0,0,0,0.297,88.49,115.06,0.89,0.79,893,0.7000000000000001,280,1.8,0.0000,0.0000
2018,1,3,20,30,-5.2,1.43,0.025,0.64,0,0,0,0,0,-6.9,0,0,0,0,0.299,87.88,124.46000000000001,0.89,0.79,893,0.7000000000000001,280,1.9000000000000001,0.0000,0.0000
2018,1,3,21,30,-5.800000000000001,1.42,0.024,0.64,0,0,0,0,0,-7.5,0,0,0,0,0.302,87.87,133.64000000000001,0.89,0.79,893,0.7000000000000001,278,2,0.0000,0.0000
2018,1,3,22,30,-6.300000000000001,1.4000000000000001,0.023,0.64,0,0,0,0,0,-8,0,0,0,0,0.304,87.47,141.97,0.89,0.79,893,0.6000000000000001,275,2,0.0000,0.0000
