Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,281075,-,-,-,51.01,-114.1,0,1087,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,1,1,0,30,-25.200000000000003,1.36,0.016,0.64,0,0,0,0,0,-28.8,0,0,0,0,0.34800000000000003,71.79,97.5,0.88,0.8,882,0.1,225,1.6,0.0000,0.0000
2022,1,1,1,30,-26.400000000000002,1.35,0.015,0.64,0,0,0,0,0,-29.900000000000002,0,0,0,0,0.34500000000000003,72.44,106.22,0.88,0.8,882,0.1,244,1.7000000000000002,0.0000,0.0000
2022,1,1,2,30,-26.5,1.34,0.015,0.64,0,0,0,0,0,-30.3,0,0,0,0,0.342,69.95,115.46000000000001,0.88,0.8,882,0.1,257,1.8,0.0000,0.0000
2022,1,1,3,30,-26.1,1.31,0.015,0.64,0,0,0,0,0,-30.3,0,0,0,0,0.338,67.61,124.88000000000001,0.88,0.8,882,0.1,267,1.8,0.0000,0.0000
2022,1,1,4,30,-25.700000000000003,1.29,0.014,0.64,0,0,0,0,0,-29.900000000000002,0,0,0,0,0.333,67.59,134.07,0.89,0.8,882,0.1,276,1.8,0.0000,0.0000
2022,1,1,5,30,-25.400000000000002,1.28,0.013000000000000001,0.64,0,0,0,0,0,-29.900000000000002,0,0,0,0,0.328,65.75,142.43,0.89,0.8,882,0.2,276,1.9000000000000001,0.0000,0.0000
2022,1,1,6,30,-25.1,1.28,0.012,0.64,0,0,0,0,0,-29.8,0,0,0,0,0.325,65.03,148.9,0.89,0.8,882,0.2,270,1.9000000000000001,0.0000,0.0000
2022,1,1,7,30,-24.900000000000002,1.28,0.012,0.64,0,0,0,0,0,-29.3,0,0,0,0,0.323,66.76,151.93,0.9,0.8,882,0.2,265,2,0.0000,0.0000
2022,1,1,8,30,-24.700000000000003,1.29,0.011,0.64,0,0,0,0,0,-29.1,0,0,0,0,0.323,66.98,150.35,0.9,0.8,881,0.2,262,2.1,0.0000,0.0000
2022,1,1,9,30,-24.400000000000002,1.27,0.012,0.64,0,0,0,0,0,-28.8,0,0,0,0,0.324,66.97,144.81,0.91,0.8,881,0.2,260,2.2,0.0000,0.0000
